paper_spec,model,paper,workflow_state,final_CG,final_REA,source_resolution,relative_dot_path,sha256,bytes,nodes,edges,root,dot_parseable,strict_structure_ok
grok_4_1_thinking:s41467-025-56857-z,grok_4_1_thinking,s41467-025-56857-z,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56857-z.dot,341ec5692c1c54ad5978357bbe71f98eec1e92dee2d3c939f4d5b6eddb8d3f65,8466,23,32,NROOT,true,true
grok_4_1_thinking:s41467-025-56858-y,grok_4_1_thinking,s41467-025-56858-y,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56858-y.dot,f674867f122bc0f610483ac5de2c4a2b20090c32563c66eb32f47e2e5358a2e8,5537,15,14,NROOT,true,true
grok_4_1_thinking:s41467-025-56871-1,grok_4_1_thinking,s41467-025-56871-1,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56871-1.dot,3e7c5b4ac93eb93700cb82bddca0b611419173b5c0fa964f6014a14f3b1133cb,3886,14,13,NROOT,true,true
grok_4_1_thinking:s41467-025-56873-z,grok_4_1_thinking,s41467-025-56873-z,current_version,1.0,1.0,direct,dot/grok_4_1_thinking/s41467-025-56873-z.dot,f15ca8902fbb0dcda29cc7f1914b9513677bb9e6c883bd6b06b776e1c53bbeb6,5536,19,18,NROOT,true,true
grok_4_1_thinking:s41467-025-56877-9,grok_4_1_thinking,s41467-025-56877-9,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56877-9.dot,ab7c5d1135635e9ea73a68832e0308210bc91deeb78c9e4fb954bc876d1d3bde,7147,23,23,NROOT,true,true
grok_4_1_thinking:s41467-025-56880-0,grok_4_1_thinking,s41467-025-56880-0,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56880-0.dot,e236220bb63b8745f0bce9c1db4397533654a61da66273a396397a8b6e543ffe,4304,17,16,NROOT,true,true
grok_4_1_thinking:s41467-025-56882-y,grok_4_1_thinking,s41467-025-56882-y,current_version,1.0,1.0,direct,dot/grok_4_1_thinking/s41467-025-56882-y.dot,58de49d817dfada99c1e8f965d32b125826118b8df10ea9a290efed81f45156f,3260,14,13,NROOT,true,true
grok_4_1_thinking:s41467-025-56887-7,grok_4_1_thinking,s41467-025-56887-7,current_version,1.0,1.0,direct,dot/grok_4_1_thinking/s41467-025-56887-7.dot,106481b968cf64342300f064b6768b7605fadc3b649b1da12e9a376161400e53,3083,11,10,NROOT,true,true
grok_4_1_thinking:s41467-025-56897-5,grok_4_1_thinking,s41467-025-56897-5,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56897-5.dot,616c94c39e9b4ea2258b9aa3464bed0d18abfb70b49a2d0c07f1b52c7ce4523b,3312,11,10,NROOT,true,true
grok_4_1_thinking:s41467-025-56902-x,grok_4_1_thinking,s41467-025-56902-x,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56902-x.dot,167c4e62c4296277635262234df8f1d5bc6c0132efdfb053b23238220473ad49,4943,13,13,NROOT,true,true
grok_4_1_thinking:s41467-025-56912-9,grok_4_1_thinking,s41467-025-56912-9,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56912-9.dot,95fb72155bd7953b6e4d0720e22853b3531a75f110215a79ee21aef861c3f8b5,9348,37,36,NROOT,true,true
grok_4_1_thinking:s41467-025-56921-8,grok_4_1_thinking,s41467-025-56921-8,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56921-8.dot,db7b58157ce39e2e8643c4a88925ec6ff65f6af58e4010fd560982c3b11217ba,8927,35,37,NROOT,true,true
grok_4_1_thinking:s41467-025-56941-4,grok_4_1_thinking,s41467-025-56941-4,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56941-4.dot,dd2493d79574b015c3b4aadb9d746a93c7c0e124f4d565dc66cf3f8ce19ac49a,8794,32,31,NROOT,true,true
grok_4_1_thinking:s41467-025-56945-0,grok_4_1_thinking,s41467-025-56945-0,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56945-0.dot,ed0a68f0bccfb34628816fb3a690a0867bf8f1f93c1e9d8b7034b5bc339d26ab,13586,52,55,NROOT,true,true
grok_4_1_thinking:s41467-025-56992-7,grok_4_1_thinking,s41467-025-56992-7,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-56992-7.dot,4b0c42c3ff9a87141762ab0dce942fd4701a881d9053533300397a9726b73d2d,3289,9,8,NROOT,true,true
grok_4_1_thinking:s41467-025-57012-4,grok_4_1_thinking,s41467-025-57012-4,current_version,1.0,1.0,materialized_curated_relocation,dot/grok_4_1_thinking/s41467-025-57012-4.dot,e5716c527c11a6c47e98bdc72657c704aa65c9d83bb41549c04b8b2ef3933116,7173,27,26,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-55907-w,qwen3_5_397b_a17b,s41467-025-55907-w,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-55907-w.dot,d3f103a8ee1557d0430f3db1b37248b511795548b1e3bed5e16ba9d4c4e0b10e,6185,29,30,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-55999-4,qwen3_5_397b_a17b,s41467-025-55999-4,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-55999-4.dot,9c1074cde8bc4af73bf05a78ce44c393a07d70b0de748ad5c008ce6bef0b8e53,7200,34,36,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56034-2,qwen3_5_397b_a17b,s41467-025-56034-2,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56034-2.dot,c6c55269c208232172a36a2b182393bfa658316684bf4478a1b00d6352cac0dd,7565,42,44,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56075-7,qwen3_5_397b_a17b,s41467-025-56075-7,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56075-7.dot,8ace45d1342a51b08c595a299f9ba573e06b32398a30c87aaafb6c72bf869e34,3673,13,12,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56106-3,qwen3_5_397b_a17b,s41467-025-56106-3,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56106-3.dot,0b3bb9c479e38364ef5de89247072e16541cc533f96ea003245e5fa2fef3f316,4221,17,16,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56250-w,qwen3_5_397b_a17b,s41467-025-56250-w,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56250-w.dot,99e3bc2bb6cf714fcfc3c6bebee759ae32ac34933dbc404266ef100a975eae2f,3940,19,18,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56283-1,qwen3_5_397b_a17b,s41467-025-56283-1,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56283-1.dot,c0d1861c918ead9efebb01843d4add5f3ab55878da5771f2e7833db42e1e383d,6800,26,27,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56295-x,qwen3_5_397b_a17b,s41467-025-56295-x,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56295-x.dot,41cc4fce17294b9a8bf1c15cccccb3cc3dc3cf87095928e83aa4b658186ca75d,11578,58,59,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56359-y,qwen3_5_397b_a17b,s41467-025-56359-y,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56359-y.dot,3c3ac6bfe6c3e2d8ec43fe5e87d99355e06643b997e2c22f0e548312ef5b55ea,7485,26,32,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56394-9,qwen3_5_397b_a17b,s41467-025-56394-9,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56394-9.dot,70c262d9543044a74849a42697a10d4d055cb340d144ec4adc00866349025819,3603,15,15,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56413-9,qwen3_5_397b_a17b,s41467-025-56413-9,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56413-9.dot,87b11e7df936989c48051a99516b7bb43548d3ed2224ec330c29f0c980c7faa1,10585,47,48,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56522-5,qwen3_5_397b_a17b,s41467-025-56522-5,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56522-5.dot,4daa959484e36bed2b14dd56625ac2777f2a561c24020707ebd1ee9c1dede61b,8473,31,35,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56609-z,qwen3_5_397b_a17b,s41467-025-56609-z,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56609-z.dot,ab3b673e9d701e1ad2d5f23774828cfc318556d56298f66832dc91b554009386,7710,42,48,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56611-5,qwen3_5_397b_a17b,s41467-025-56611-5,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56611-5.dot,bd1de86d94155a6d9ba93c30a24e1d6a97c9ef9cd55915bd661afb4aec655492,7213,37,36,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56616-0,qwen3_5_397b_a17b,s41467-025-56616-0,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56616-0.dot,7dc257b87dedf529352626a8b10bfb7decd164e8d2f3bf68da60386d24d3d733,7603,40,39,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56618-y,qwen3_5_397b_a17b,s41467-025-56618-y,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56618-y.dot,f16a301e93badb0f5296576df5b4d3798fe54b6ba3909f034ab3e7bd9570693b,9088,52,53,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56622-2,qwen3_5_397b_a17b,s41467-025-56622-2,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56622-2.dot,7af1df045650197d3fca248beccf5f66697dfb57105b335f3b894908bbb1a0b3,3129,11,10,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56635-x,qwen3_5_397b_a17b,s41467-025-56635-x,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56635-x.dot,6649bda87ca077c104a8d3b667195943fa2766f2b9b4bf15d31d02aaf46cf860,5492,26,25,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56641-z,qwen3_5_397b_a17b,s41467-025-56641-z,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56641-z.dot,5bd9b66ee8f1f63d045de92e2b7e7666defa3f1b76d3206c340d39cf27e0f8ec,2245,8,7,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56657-5,qwen3_5_397b_a17b,s41467-025-56657-5,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56657-5.dot,e0f98cfd706e851380af7eaa473ca2b4bd13de57aa45dd5de5d67e511902366c,6461,32,31,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56667-3,qwen3_5_397b_a17b,s41467-025-56667-3,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56667-3.dot,824b94f2f72f63829aad10854d6df15c32936058bd84c96d6e8cebde0e728e1f,1925,8,7,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56697-x,qwen3_5_397b_a17b,s41467-025-56697-x,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56697-x.dot,cafdc95572ba421dcb1ce04aee12f0897f47f9fb7ad0389a03b91ec4f13c4ad7,5601,25,26,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56698-w,qwen3_5_397b_a17b,s41467-025-56698-w,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56698-w.dot,35584e837f9eb87687529e414dedc87047750b1cc1ccde2b25eb8759a33b1907,5273,25,27,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56722-z,qwen3_5_397b_a17b,s41467-025-56722-z,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56722-z.dot,50ff3798d69940a4ac589c119e22fa650aca12f792e593f1b5bc957af65cc205,7672,31,31,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56724-x,qwen3_5_397b_a17b,s41467-025-56724-x,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56724-x.dot,077613e140768365050733f3ae8fcc9c6475cb248a4b22cd0f6036dcf17b0ce1,7579,39,38,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56729-6,qwen3_5_397b_a17b,s41467-025-56729-6,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56729-6.dot,22c756f49a87c04f29bd1770d5765fbcba485ce222d03dc7ff673362d4366eee,5468,23,22,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56732-x,qwen3_5_397b_a17b,s41467-025-56732-x,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56732-x.dot,81afe29b94a955ccb4e68c5ad5e7f98601a227b21d467226226d342b3fc6a255,10555,52,53,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56734-9,qwen3_5_397b_a17b,s41467-025-56734-9,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56734-9.dot,1766626514b3367509c342643f5d72704f0ad773a2342901e74b3ac3309f6b13,7658,42,42,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56738-5,qwen3_5_397b_a17b,s41467-025-56738-5,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56738-5.dot,bd5afe0061c946871e7b71d9eda36e5d5c0d1d70f7b5f1f516dcd5a7aa1d64fe,14549,74,76,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56739-4,qwen3_5_397b_a17b,s41467-025-56739-4,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56739-4.dot,fec241a74e12ddde880377b568e861c6c85262a763e81cf6d2e596dff707ff81,2077,9,9,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56751-8,qwen3_5_397b_a17b,s41467-025-56751-8,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56751-8.dot,03750313680015dc28bd183f1e47af083e6a2f89e5aba2db4b3070454ac313ce,9168,45,49,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56757-2,qwen3_5_397b_a17b,s41467-025-56757-2,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56757-2.dot,936d4d5fd06cc3dbfda8a3990326e09a013aa2a9d88b3bae84b3f03b6602cbe1,7893,37,36,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56761-6,qwen3_5_397b_a17b,s41467-025-56761-6,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56761-6.dot,f893b9523febf87b2694ffa89ea319aa634a6ab91910a7d58d11925e6a581c05,1471,5,4,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56764-3,qwen3_5_397b_a17b,s41467-025-56764-3,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56764-3.dot,c64488ef75fae674f937af1c3fc6826600086c444e7b8a89d77232aaa53fe50e,15483,84,87,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56765-2,qwen3_5_397b_a17b,s41467-025-56765-2,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56765-2.dot,d50fcf7d3e131fde6a886a7a2b7c59b66d26b9ca38f73cab3a0170b965d83757,3338,17,16,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56769-y,qwen3_5_397b_a17b,s41467-025-56769-y,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56769-y.dot,4fd7381b6a2f502dad4da8e2366dbee0d1a78df5be7a95a688510857f7816da1,2252,9,8,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56776-z,qwen3_5_397b_a17b,s41467-025-56776-z,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56776-z.dot,997df9f8cc3be4886c04ab7f06fa90fbd0264606a8a1fb7abc9ee9a1698f4e79,3588,14,14,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56786-x,qwen3_5_397b_a17b,s41467-025-56786-x,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56786-x.dot,680ad28434562f856c665a0335e328df96cb3ad5893c99d36ec962456b5235ab,10184,55,56,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56787-w,qwen3_5_397b_a17b,s41467-025-56787-w,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56787-w.dot,c9f772e976f4badc18b86af6de541c7724bd81dca1a982dd12b90e661d56d004,9492,47,46,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56795-w,qwen3_5_397b_a17b,s41467-025-56795-w,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56795-w.dot,6fa4f6c2660fe237b21a9f09ba9737a76b59a9824393d29881567c700686f323,2130,8,7,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56797-8,qwen3_5_397b_a17b,s41467-025-56797-8,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56797-8.dot,08e02630a33e9d57c4b81085ad0075cbccd2b0d8ef71ef7ec6eaa879781cd518,9231,45,46,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56798-7,qwen3_5_397b_a17b,s41467-025-56798-7,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56798-7.dot,938b0f35d32f9a30fd7e4b8a24e5ac9a045134b89c9313dde3266675d2b172b3,3230,14,13,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56799-6,qwen3_5_397b_a17b,s41467-025-56799-6,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56799-6.dot,90e67b64b08df93fbf4a13ba4f4730daeb2cf4c3324623bacb2af05c9d7d7b8b,5538,26,26,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56814-w,qwen3_5_397b_a17b,s41467-025-56814-w,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56814-w.dot,080014aba93ce5be6141eed3c9c02533622d67aa38deac9da5bf874ebcbe9301,3811,13,12,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56815-9,qwen3_5_397b_a17b,s41467-025-56815-9,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56815-9.dot,b726701738619d603c9fd643c5ebebbd78fd9e57c10c4d327bc8e40aa798f720,6711,29,28,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56819-5,qwen3_5_397b_a17b,s41467-025-56819-5,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56819-5.dot,36e07f9548fc1838175d150c2076cabac0b883bde525d0b890473367f926ebee,5010,23,24,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56821-x,qwen3_5_397b_a17b,s41467-025-56821-x,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56821-x.dot,adce3e96aa0a55aab76f89a3e8b0cf7cde7289aaf862fbf4939312503703c2e6,5552,27,26,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56822-w,qwen3_5_397b_a17b,s41467-025-56822-w,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56822-w.dot,65d1e396440abcd26280e54f9de311499cb37fe9e0e9332323c087b7f58bb95e,3133,11,10,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56842-6,qwen3_5_397b_a17b,s41467-025-56842-6,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56842-6.dot,af6be99e3322ca6d414ef1c1bed8465e0943494dcd65c3a93596ee0d3106369f,8216,41,40,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56846-2,qwen3_5_397b_a17b,s41467-025-56846-2,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56846-2.dot,6b0720973d23681d8ee2c86de3eb50b549178b8d0f7247a3f32d329a537bd2be,9798,60,59,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56850-6,qwen3_5_397b_a17b,s41467-025-56850-6,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56850-6.dot,569aac7d90409d7c7c1f7ac301c387b932c03e930ba49ca8b84e374157f3beef,4699,26,25,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56852-4,qwen3_5_397b_a17b,s41467-025-56852-4,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56852-4.dot,5a89d574deeb38ae4c200f40f4ce84cc8db9c95ac08b161421c74044a6c4ed70,8599,41,40,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56853-3,qwen3_5_397b_a17b,s41467-025-56853-3,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56853-3.dot,8fce076efca78c023f015c94ff7c7b6126de057122568a5595424bc5758da93a,7330,38,38,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56856-0,qwen3_5_397b_a17b,s41467-025-56856-0,current_version,1.0,1.0,direct,dot/qwen3_5_397b_a17b/s41467-025-56856-0.dot,84bf479ebe6cacbab681760573ebf13ab56ed4653450767c89b325e4d9d6d743,7313,36,35,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56857-z,qwen3_5_397b_a17b,s41467-025-56857-z,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56857-z.dot,387ac9cd04b354fa2489c2b5d1be74b87fe0b1293ac3f605ef62f1563f850b66,6837,38,40,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56858-y,qwen3_5_397b_a17b,s41467-025-56858-y,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56858-y.dot,db2782114c63f9ca53ec3242741800524ea6302307ad897b2bea244b979aad90,3581,14,13,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56871-1,qwen3_5_397b_a17b,s41467-025-56871-1,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56871-1.dot,d1073c0fb06189ac258cd284f4fe29f9d9d4294c47201031a56971cf8a1dcb49,18766,94,95,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56873-z,qwen3_5_397b_a17b,s41467-025-56873-z,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56873-z.dot,e6e3afffc7d97f9c20ba3f5dfcde5d354f8f926e1d1b9bfd6d31ae9517017688,8824,46,45,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56877-9,qwen3_5_397b_a17b,s41467-025-56877-9,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56877-9.dot,dbdeffccd86fa86d5dccd92b9500bd7ca21ee557ea0b658da33d0a17d2aceaca,8963,46,46,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56880-0,qwen3_5_397b_a17b,s41467-025-56880-0,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56880-0.dot,f64d27004ad3073110cb3be40a1a45718c0fac4323c34cff0378c4871e61a21a,8831,44,52,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56882-y,qwen3_5_397b_a17b,s41467-025-56882-y,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56882-y.dot,a97d1f080118796b22a3265d27120e944a691dd2999cc7810efa02767140b91a,3929,17,16,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56887-7,qwen3_5_397b_a17b,s41467-025-56887-7,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56887-7.dot,169a98afa4cdea1c9c083250e7ebdaf5cefa123972c184404a6aa9da9b99b489,5686,29,28,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56897-5,qwen3_5_397b_a17b,s41467-025-56897-5,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56897-5.dot,50cfd3ca2790a1d90cb7337cc2664cb50b9c6e7ad8060d23bd9ca89272010c46,9480,38,37,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56902-x,qwen3_5_397b_a17b,s41467-025-56902-x,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56902-x.dot,73ca3dba128474a346e15a3fc88502283cc37a9e7e960167af0cfd97b94140e5,1449,5,4,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56912-9,qwen3_5_397b_a17b,s41467-025-56912-9,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56912-9.dot,5c39a5ec348c685d78850b437436385f4cc07b85d4e134dafd5ceb2da53ed89b,7436,31,32,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56921-8,qwen3_5_397b_a17b,s41467-025-56921-8,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56921-8.dot,2275b857eebf254bdf67dd740d38f70f97d8bbc00ca09d54616e07716c973475,2054,8,7,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56941-4,qwen3_5_397b_a17b,s41467-025-56941-4,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56941-4.dot,c24af6d152aa9c41cbee142cd2e180a0c921ebffe371d3753fabdd9a8c57b0fb,5340,22,21,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56945-0,qwen3_5_397b_a17b,s41467-025-56945-0,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56945-0.dot,fca554710c4be1f58fc087b11f1bde5f9475b074fcb27b121ed4cc65b99024ec,10130,51,50,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-56992-7,qwen3_5_397b_a17b,s41467-025-56992-7,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-56992-7.dot,f6b5bf8f35a9806411db6b3c48de7912deebff0f604c1789ca7ab2803fb318ea,4759,25,24,NROOT,true,true
qwen3_5_397b_a17b:s41467-025-57012-4,qwen3_5_397b_a17b,s41467-025-57012-4,current_version,1.0,1.0,materialized_curated_relocation,dot/qwen3_5_397b_a17b/s41467-025-57012-4.dot,ce5a476611098218e504cda69ece99d2fca3acb562681fb382cca3065fd0bcba,11408,51,51,NROOT,true,true
